,Game,Initial,Final,Reward
706,12050,10000.0,10350.5,257.0
707,6137,10000.0,11946.47,1788.97
708,11864,10000.0,10043.04,-106.46
709,5088,10000.0,9575.8,-955.2
710,11304,10000.0,11145.03,976.03
711,13411,10000.0,9988.08,-143.92
712,1853,10000.0,10191.36,16.36
713,8543,10000.0,10160.08,54.08
714,3161,10000.0,10044.82,-74.18
715,4470,10000.0,10386.8,277.8
716,4168,10000.0,11780.0,1674.0
717,786,10000.0,9997.66,-154.34
718,13862,10000.0,10016.65,-162.85
719,3036,10000.0,10332.98,246.48
720,10730,10000.0,9853.62,-430.88
721,6627,10000.0,9872.98,-414.52
722,10275,10000.0,10040.06,-153.94
723,2689,10000.0,10054.85,-163.15
724,7677,10000.0,10021.79,-110.71
725,5017,10000.0,9938.06,-337.94
726,2746,10000.0,9980.0,-242.0
727,13410,10000.0,10017.81,-113.69
728,9787,10000.0,9926.19,-247.81
729,3543,10000.0,9999.52,-123.48
730,3398,10000.0,10173.68,4.68
731,8374,10000.0,10000.0,0.0
732,13014,10000.0,9739.7,-489.3
733,10873,10000.0,10001.05,-232.45
734,921,10000.0,9875.73,-356.77
735,1779,10000.0,9894.12,-402.88
736,11697,10000.0,10157.56,39.56
737,8771,10000.0,9926.24,-264.76
738,1625,10000.0,10123.76,8.76
739,5767,10000.0,10097.64,-120.36
740,5648,10000.0,9967.04,-314.96
741,11184,10000.0,9618.65,-667.35
742,6983,10000.0,10036.24,-130.76
743,3231,10000.0,9973.54,-237.96
744,5731,10000.0,10873.61,761.61
745,6286,10000.0,10007.25,-179.25
746,10851,10000.0,9985.96,-180.54
747,6108,10000.0,10156.05,41.05
748,8324,10000.0,9974.32,-241.68
749,5175,10000.0,9966.96,-180.04
750,8080,10000.0,10077.4,-41.6
751,12178,10000.0,9979.35,-239.65
752,11451,10000.0,9938.32,-235.68
753,5235,10000.0,10044.35,-71.65
754,729,10000.0,9956.52,-224.48
755,2864,10000.0,9946.93,-311.07
756,9005,10000.0,10023.98,-138.52
757,10670,10000.0,9274.9,-1026.1
758,7038,10000.0,10116.88,12.38
759,1525,10000.0,9853.5,-339.5
760,5847,10000.0,10003.46,-178.54
761,4372,10000.0,9945.13,-339.87
762,6221,10000.0,9980.81,-229.19
763,3191,10000.0,9916.08,-369.42
764,4891,10000.0,9913.82,-322.18
765,8621,10000.0,10071.64,-83.36
766,4044,10000.0,9977.55,-304.45
767,13200,10000.0,10011.38,-119.62
768,6287,10000.0,9890.61,-508.89
769,2817,10000.0,9915.16,-345.84
770,4759,10000.0,9501.59,-799.41
771,13299,10000.0,10062.28,-185.72
772,8274,10000.0,9778.73,-516.27
773,12197,10000.0,9913.18,-359.82
774,2432,10000.0,8935.42,-1575.58
775,5075,10000.0,11591.77,1322.27
776,5404,10000.0,10046.73,-97.27
777,5181,10000.0,9058.98,-1242.02
778,13140,10000.0,9791.52,-723.98
779,8402,10000.0,10119.2,51.7
780,4720,10000.0,10011.35,-110.65
781,8147,10000.0,9965.38,-186.62
782,4942,10000.0,9671.87,-753.13
783,4192,10000.0,9908.11,-321.39
784,615,10000.0,10000.0,0.0
785,3219,10000.0,9953.86,-228.14
786,8546,10000.0,19940.0,9725.5
787,12440,10000.0,11518.4,1400.4
788,6848,10000.0,10073.27,-63.73
789,4447,10000.0,9985.71,-593.29
790,5244,10000.0,10201.4,164.9
791,2883,10000.0,9917.34,-291.16
792,7931,10000.0,10090.66,-65.84
793,3713,10000.0,10013.06,-121.44
794,4809,10000.0,10067.95,-81.55
795,152,10000.0,10146.33,37.33
796,10247,10000.0,9592.56,-708.44
797,7411,10000.0,9993.88,-135.62
798,3331,10000.0,10059.6,-62.4
799,9076,10000.0,9978.19,-241.31
800,6971,10000.0,10024.11,-100.39
801,11454,10000.0,9722.8,-542.2
802,11465,10000.0,9988.5,-138.0
803,467,10000.0,10108.16,53.16
804,4414,10000.0,9881.6,-416.4
805,12316,10000.0,9789.6,-916.4
806,7662,10000.0,9760.02,-534.98
807,8631,10000.0,9923.46,-367.54
808,9685,10000.0,9185.88,-1534.12
809,2726,10000.0,10014.24,-126.76
810,4664,10000.0,10571.6,439.6
811,12485,10000.0,10202.21,81.21
812,10471,10000.0,10055.02,-63.98
813,6186,10000.0,9973.01,-214.49
814,754,10000.0,9752.92,-778.58
815,6774,10000.0,9949.11,-320.89
816,1435,10000.0,10000.0,-264.5
817,9355,10000.0,9921.85,-366.15
818,8577,10000.0,10188.89,76.89
819,11130,10000.0,9525.89,-1096.61
820,5904,10000.0,10125.75,10.75
821,12159,10000.0,9909.65,-325.85
822,6479,10000.0,9935.6,-238.4
823,10346,10000.0,10000.0,0.0
824,7197,10000.0,9700.35,-600.65
825,11356,10000.0,10033.1,-114.4
826,2114,10000.0,10268.9,153.9
827,2519,10000.0,9959.92,-331.08
828,40,10000.0,9864.48,-421.02
829,9244,10000.0,9955.66,-197.84
830,9312,10000.0,9948.23,-205.27
831,473,10000.0,9751.17,-911.83
832,8635,10000.0,9943.9,-309.6
833,2278,10000.0,9991.87,-254.63
834,11193,10000.0,9240.44,-1064.56
835,5124,10000.0,10005.5,-260.5
836,1463,10000.0,10195.73,80.23
837,8398,10000.0,10003.74,-125.76
838,821,10000.0,9887.56,-351.94
839,3233,10000.0,11434.4,1316.4
840,2382,10000.0,9993.26,-135.74
841,4282,10000.0,10036.32,-82.68
842,7019,10000.0,10948.73,815.73
843,3076,10000.0,10144.92,38.92
844,6011,10000.0,10349.42,243.42
845,4864,10000.0,9916.42,-331.08
846,2552,10000.0,10145.62,68.12
847,1716,10000.0,10056.0,-69.0
848,4415,10000.0,9900.85,-309.15
849,7522,10000.0,9889.25,-411.75
850,3363,10000.0,9985.2,-266.8
851,8330,10000.0,10002.75,-122.25
852,10688,10000.0,9980.0,-248.0
853,10452,10000.0,8565.86,-1618.64
854,7823,10000.0,10112.48,6.48
855,8211,10000.0,10069.84,-61.66
856,1352,10000.0,8544.95,-2158.55
857,8241,10000.0,9932.0,-323.0
858,9589,10000.0,9968.71,-162.79
859,1966,10000.0,11271.92,1220.42
860,2801,10000.0,10584.86,469.86
861,2009,10000.0,9634.96,-680.04
862,2699,10000.0,10158.0,3.5
863,9183,10000.0,9755.93,-404.07
864,3873,10000.0,9711.86,-571.14
865,13623,10000.0,10350.87,274.37
866,6376,10000.0,9969.76,-172.74
867,12164,10000.0,9752.02,-762.48
868,5548,10000.0,10315.92,194.92
869,6911,10000.0,10099.58,-28.92
870,11180,10000.0,9997.71,-257.79
871,8628,10000.0,9990.2,-238.3
872,10882,10000.0,10540.6,368.6
873,10724,10000.0,9829.66,-324.34
874,5922,10000.0,10040.88,-81.12
875,4892,10000.0,10381.89,292.39
876,10229,10000.0,9790.05,-486.95
877,5031,10000.0,10017.29,-252.21
878,5457,10000.0,10011.02,-239.98
879,1263,10000.0,9959.2,-298.3
880,7596,10000.0,9994.56,-125.44
881,1739,10000.0,9958.7,-332.3
882,5711,10000.0,9994.38,-201.12
883,12784,10000.0,9808.0,-451.0
884,4647,10000.0,9978.8,-201.2
885,7368,10000.0,9855.38,-379.62
886,2919,10000.0,10368.85,302.35
887,12072,10000.0,10190.88,88.88
888,2044,10000.0,10036.6,-166.4
889,2095,10000.0,10014.33,-152.67
890,13724,10000.0,11046.56,1014.06
891,328,10000.0,10160.19,102.69
892,8536,10000.0,9991.2,-284.8
893,12677,10000.0,9553.8,-1120.7
894,10154,10000.0,9963.32,-292.18
895,7765,10000.0,9944.58,-289.42
896,2071,10000.0,10301.5,177.5
897,10497,10000.0,9896.67,-404.33
898,6297,10000.0,9889.7,-387.3
899,1922,10000.0,9954.55,-304.95
900,2326,10000.0,9892.77,-635.73
901,577,10000.0,10137.88,137.38
902,10330,10000.0,10000.0,-75.5
903,2901,10000.0,10399.58,287.58
904,2184,10000.0,10138.61,121.11
905,6902,10000.0,9954.15,-313.35
906,11729,10000.0,9943.62,-344.38
907,12991,10000.0,9629.46,-1074.54
908,13731,10000.0,9995.31,-265.69
909,11271,10000.0,9725.51,-521.49
910,5111,10000.0,9374.77,-809.23
911,13753,10000.0,10080.12,-137.88
912,11921,10000.0,9927.25,-353.25
913,688,10000.0,9453.04,-1224.46
914,10619,10000.0,10122.31,49.81
915,8962,10000.0,10040.59,-99.41
916,11022,10000.0,9932.7,-347.8
917,3583,10000.0,9982.24,-170.26
918,6030,10000.0,9922.53,-361.97
919,4092,10000.0,9981.85,-207.65
920,6693,10000.0,10516.34,389.34
921,11042,10000.0,10097.98,-21.02
922,381,10000.0,9978.53,-253.97
923,10277,10000.0,9824.8,-446.2
924,8499,10000.0,9945.53,-334.97
925,9171,10000.0,10112.09,3.09
926,9867,10000.0,12287.66,2242.16
927,248,10000.0,9990.27,-372.23
928,1615,10000.0,10051.98,-143.02
929,4504,10000.0,9971.58,-181.92
930,12978,10000.0,9942.0,-319.0
931,5326,10000.0,10178.0,48.0
932,13493,10000.0,9957.27,-220.23
933,2857,10000.0,9887.5,-305.5
934,12563,10000.0,9325.24,-972.76
935,3370,10000.0,10362.2,232.2
936,8315,10000.0,10516.34,389.34
937,9452,10000.0,9814.09,-447.91
938,6986,10000.0,9967.11,-253.89
939,9540,10000.0,9595.86,-883.64
940,8314,10000.0,10193.23,112.73
941,2675,10000.0,9954.41,-213.59
942,1173,10000.0,10000.0,-264.5
943,8865,10000.0,10070.01,-73.49
944,6385,10000.0,10485.25,373.25
945,13901,10000.0,9836.45,-461.55
946,6860,10000.0,9956.22,-678.28
947,5078,10000.0,10458.74,338.24
948,3003,10000.0,9894.36,-379.64
949,9837,10000.0,10180.0,81.5
950,10981,10000.0,9963.92,-246.58
951,7875,10000.0,10522.98,450.98
952,11052,10000.0,9938.69,-307.31
953,11228,10000.0,9925.4,-356.6
954,13318,10000.0,10045.62,-190.38
955,10100,10000.0,9485.0,-798.0
956,5407,10000.0,9998.62,-133.38
957,11243,10000.0,10015.02,-102.48
958,7604,10000.0,9840.38,-855.62
959,2276,10000.0,9932.4,-202.6
960,7738,10000.0,9932.96,-329.54
961,12190,10000.0,9920.43,-346.57
962,12965,10000.0,9736.46,-517.04
963,378,10000.0,10062.15,24.15
964,2301,10000.0,9948.59,-279.41
965,6592,10000.0,9928.48,-319.02
966,13553,10000.0,9921.17,-354.83
967,9153,10000.0,10100.9,-56.1
968,8708,10000.0,9996.5,-126.5
969,13043,10000.0,10082.97,-126.53
970,3673,10000.0,9969.87,-269.13
971,13780,10000.0,10144.25,111.75
972,4610,10000.0,10044.96,-195.54
973,5036,10000.0,10098.22,-59.78
974,11276,10000.0,9915.56,-347.94
975,1802,10000.0,10068.9,-47.1
976,12036,10000.0,9990.88,-151.62
977,4581,10000.0,9926.54,-353.96
978,13704,10000.0,9981.83,-138.17
979,474,10000.0,9873.44,-476.06
980,9789,10000.0,9963.72,-285.28
981,11162,10000.0,10100.18,-47.32
982,10023,10000.0,10101.99,-4.01
983,2034,10000.0,9910.56,-282.94
984,6485,10000.0,9917.22,-281.28
985,11808,10000.0,10133.25,21.25
986,9898,10000.0,10272.19,136.19
987,11576,10000.0,9974.44,-253.56
988,4524,10000.0,9809.7,-458.3
989,5631,10000.0,8884.97,-1395.03
990,919,10000.0,9886.41,-477.59
991,7351,10000.0,9793.97,-405.03
992,1942,10000.0,9470.6,-803.9
993,9158,10000.0,9936.82,-327.18
994,4194,10000.0,9943.62,-344.38
995,9746,10000.0,10160.3,52.8
996,6001,10000.0,9947.04,-333.46
997,8492,10000.0,10181.6,69.6
998,4668,10000.0,9996.18,-141.82
999,7233,10000.0,9984.02,-186.98
1000,10398,10000.0,10013.54,-108.46
1001,4319,10000.0,9786.01,-903.99
1002,10080,10000.0,10011.6,-263.4
1003,9155,10000.0,9905.87,-310.13
1004,12006,10000.0,9961.1,-234.4
1005,5273,10000.0,10065.1,-53.9
1006,25,10000.0,9792.01,-686.49
1007,3940,10000.0,9933.98,-225.02
1008,10663,10000.0,9958.93,-271.07
1009,12817,10000.0,9971.12,-256.88
1010,3914,10000.0,10125.75,10.75
1011,11910,10000.0,8730.0,-1571.0
1012,9803,10000.0,10101.2,-43.8
1013,8702,10000.0,10406.86,299.36
1014,12093,10000.0,10016.18,-126.82
1015,5495,10000.0,10032.17,-155.83
1016,1116,10000.0,9980.0,-283.0
1017,13236,10000.0,9972.23,-245.77
1018,12501,10000.0,10000.0,-79.5
1019,12990,10000.0,10010.8,-186.2
1020,427,10000.0,9942.45,-229.55
1021,1078,10000.0,9874.31,-368.19
1022,7116,10000.0,10026.35,-248.65
1023,2620,10000.0,9922.23,-331.27
1024,2953,10000.0,9357.31,-934.69
1025,12379,10000.0,9950.1,-340.9
1026,1204,10000.0,10081.23,-46.27
1027,9519,10000.0,9964.1,-235.9
1028,8100,10000.0,9890.61,-296.89
1029,12284,10000.0,9946.5,-307.0
1030,7852,10000.0,9979.0,-171.5
1031,10833,10000.0,10317.5,157.5
1032,8190,10000.0,9936.66,-301.84
1033,6895,10000.0,10006.1,-184.9
1034,13793,10000.0,10002.77,-116.23
1035,8812,10000.0,9845.54,-452.46
1036,4406,10000.0,11509.86,1373.86
1037,146,10000.0,9969.53,-311.97
1038,8148,10000.0,9889.48,-337.02
1039,11268,10000.0,9898.72,-375.28
1040,6956,10000.0,10027.07,-88.93
1041,217,10000.0,9981.24,-246.76
1042,1360,10000.0,9956.07,-300.93
1043,13157,10000.0,9970.1,-290.9
1044,3781,10000.0,9930.09,-294.91
1045,6529,10000.0,10474.38,278.38
1046,13044,10000.0,9912.5,-339.5
1047,12542,10000.0,9821.36,-419.14
1048,11983,10000.0,10252.37,139.87
1049,9349,10000.0,9962.33,-217.67
1050,6886,10000.0,10016.93,-159.57
1051,2758,10000.0,9954.41,-213.59
1052,10885,10000.0,10054.79,-73.21
1053,123,10000.0,10113.95,107.45
1054,3220,10000.0,10160.93,51.93
1055,7517,10000.0,10155.32,64.82
1056,7697,10000.0,9967.34,-296.66
1057,6262,10000.0,9766.22,-447.78
1058,1042,10000.0,10019.36,-96.64
1059,3794,10000.0,9834.1,-466.9
1060,5677,10000.0,9684.85,-691.65
1061,7034,10000.0,9812.96,-422.04
1062,138,10000.0,9861.2,-375.3
1063,8437,10000.0,10318.96,234.46
1064,13288,10000.0,9980.0,-239.0
1065,12585,10000.0,9720.5,-577.5
1066,6344,10000.0,9677.3,-617.7
1067,11559,10000.0,10000.0,-108.5
1068,5507,10000.0,10041.36,-83.14
1069,526,10000.0,10673.42,666.92
1070,388,10000.0,9980.0,-311.0
1071,7982,10000.0,9891.26,-316.74
1072,1845,10000.0,9865.1,-783.4
1073,7342,10000.0,9964.0,-223.5
1074,13834,10000.0,9980.0,-299.0
1075,10784,10000.0,9861.7,-415.3
1076,1826,10000.0,10131.52,44.02
1077,6101,10000.0,9942.12,-237.88
1078,12031,10000.0,9854.12,-452.38
1079,7247,10000.0,10046.75,-102.25
1080,8923,10000.0,9993.11,-136.39
1081,10535,10000.0,11313.22,1159.22
1082,4485,10000.0,9119.79,-1178.71
1083,9933,10000.0,9892.9,-322.6
1084,8192,10000.0,10129.85,-0.15
1085,11698,10000.0,10689.67,412.67
1086,13153,10000.0,9975.99,-238.51
1087,4162,10000.0,10061.14,-126.86
1088,3237,10000.0,9960.1,-327.9
1089,3850,10000.0,10022.56,-171.44
1090,897,10000.0,9782.36,-511.64
1091,8427,10000.0,10019.97,-120.03
1092,6024,10000.0,9971.49,-470.01
1093,6117,10000.0,10164.0,52.0
1094,6855,10000.0,10000.0,0.0
1095,7608,10000.0,10100.08,-38.92
1096,9184,10000.0,9564.42,-938.58
1097,21,10000.0,10067.73,-118.27
1098,2469,10000.0,9720.5,-577.5
1099,1844,10000.0,9899.89,-401.11
1100,10406,10000.0,10004.44,-177.56
1101,10672,10000.0,10072.4,-46.6
1102,10324,10000.0,9710.89,-518.11
1103,11906,10000.0,10000.0,0.0
1104,429,10000.0,10006.98,-77.52
1105,2454,10000.0,9888.3,-412.7
1106,9127,10000.0,10105.22,4.72
1107,12799,10000.0,9711.32,-544.68
1108,8851,10000.0,10000.0,0.0
1109,9225,10000.0,9977.2,-172.8
1110,11494,10000.0,9845.61,-450.89
1111,587,10000.0,10126.83,97.33
1112,11146,10000.0,10092.92,-25.58
1113,11784,10000.0,9756.35,-766.15
1114,451,10000.0,10275.97,-99.53
1115,4321,10000.0,10105.16,-6.84
1116,3651,10000.0,10147.15,-22.35
1117,9772,10000.0,10068.85,-50.65
1118,13474,10000.0,10134.38,19.38
1119,12692,10000.0,10515.68,400.68
1120,10600,10000.0,10069.31,-133.69
1121,5535,10000.0,10024.23,-148.77
1122,5186,10000.0,9991.82,-173.18
1123,7585,10000.0,9973.2,-287.8
1124,4364,10000.0,10057.66,-58.34
1125,10710,10000.0,10035.77,-167.23
1126,2425,10000.0,9652.21,-994.29
1127,11593,10000.0,9949.17,-237.33
1128,1799,10000.0,9951.94,-230.56
1129,10928,10000.0,10039.12,-97.88
1130,13358,10000.0,10000.0,0.0
1131,9407,10000.0,10166.98,30.48
1132,1539,10000.0,10548.29,424.29
1133,11991,10000.0,9633.48,-634.52
1134,1422,10000.0,13976.63,3828.63
1135,9439,10000.0,12087.27,1959.77
1136,11368,10000.0,10042.2,-172.8
1137,4380,10000.0,9911.9,-239.6
1138,11038,10000.0,10048.34,-73.66
1139,9729,10000.0,9641.95,-865.55
1140,773,10000.0,11133.9,1105.9
1141,6532,10000.0,10025.11,-159.89
1142,11550,10000.0,10007.0,-115.5
1143,7312,10000.0,10087.42,-43.58
1144,2925,10000.0,9926.15,-325.85
1145,8450,10000.0,10000.0,-264.5
1146,1572,10000.0,9942.14,-234.86
1147,1394,10000.0,10034.6,-96.4
1148,3555,10000.0,9923.71,-362.79
1149,8599,10000.0,10011.5,-107.5
1150,7623,10000.0,9969.9,-202.6
1151,7064,10000.0,10258.08,149.08
1152,6146,10000.0,10427.04,312.04
1153,8124,10000.0,9946.46,-239.54
1154,9865,10000.0,10044.42,-153.08
1155,10246,10000.0,9787.92,-507.08
1156,4100,10000.0,9813.5,-484.5
1157,7858,10000.0,10079.85,-49.65
1158,9447,10000.0,10015.64,-124.36
1159,5628,10000.0,10864.5,788.0
1160,6621,10000.0,10062.72,-110.78
1161,5643,10000.0,10016.57,-107.93
1162,8050,10000.0,9897.54,-614.96
1163,8049,10000.0,10129.06,21.06
1164,8882,10000.0,9966.29,-186.21
1165,269,10000.0,10075.85,-554.15
1166,2178,10000.0,9615.72,-967.78
1167,8682,10000.0,9366.85,-934.15
1168,8376,10000.0,10039.52,-172.48
1169,6484,10000.0,9999.14,-130.36
1170,1080,10000.0,10368.85,259.85
1171,8688,10000.0,10475.45,345.45
1172,3588,10000.0,9721.76,-478.74
1173,5835,10000.0,9985.78,-225.22
1174,5578,10000.0,9525.6,-694.4
1175,10340,10000.0,9974.0,-176.5
1176,2972,10000.0,10271.06,262.56
1177,8381,10000.0,10199.2,44.7
1178,5285,10000.0,9828.32,-717.18
1179,9615,10000.0,9903.98,-234.02
1180,5528,10000.0,10060.24,-178.76
1181,6290,10000.0,10035.1,-95.9
1182,12061,10000.0,9976.06,-258.44
1183,11484,10000.0,10000.0,0.0
1184,4457,10000.0,10182.31,-52.69
1185,11574,10000.0,9976.43,-278.57
1186,11571,10000.0,9980.92,-153.58
1187,10888,10000.0,9975.91,-198.59
1188,11755,10000.0,9944.93,-346.07
1189,1182,10000.0,10045.96,-218.54
1190,8063,10000.0,9971.78,-178.22
1191,9307,10000.0,9968.5,-172.5
1192,8133,10000.0,9400.36,-900.64
1193,7144,10000.0,9798.81,-487.19
1194,9551,10000.0,10028.81,-105.19
1195,4443,10000.0,10195.46,152.96
1196,8473,10000.0,10334.25,219.25
1197,12146,10000.0,10124.0,-48.0
1198,5104,10000.0,10006.6,-222.4
1199,4941,10000.0,10101.62,-42.38
1200,3039,10000.0,10388.98,274.98
1201,4539,10000.0,9748.04,-549.96
1202,11960,10000.0,9904.12,-350.88
1203,925,10000.0,10194.69,188.19
1204,3828,10000.0,9585.89,-648.61
1205,7088,10000.0,9967.34,-296.66
1206,4531,10000.0,9978.58,-151.42
1207,7689,10000.0,10119.15,-61.85
1208,2503,10000.0,10054.13,-64.87
1209,8340,10000.0,9595.4,-705.6
1210,7869,10000.0,10106.49,-17.51
1211,3125,10000.0,10056.92,-182.08
1212,8228,10000.0,10060.33,-58.67
1213,9574,10000.0,10414.25,330.75
1214,7856,10000.0,10037.38,-92.12
1215,52,10000.0,9856.68,-431.32
1216,7004,10000.0,9988.33,-140.67
1217,13904,10000.0,11144.26,956.76
1218,5582,10000.0,10151.75,42.75
1219,3032,10000.0,9850.09,-351.91
1220,5197,10000.0,9845.34,-443.16
1221,428,10000.0,10168.49,2.99
1222,9879,10000.0,9933.07,-290.43
1223,13662,10000.0,10019.2,-102.8
1224,13212,10000.0,9940.56,-347.44
1225,6891,10000.0,9963.71,-276.29
1226,9804,10000.0,9853.07,-313.43
1227,4585,10000.0,9980.0,-152.5
1228,810,10000.0,9920.36,-355.64
1229,4995,10000.0,9785.9,-491.6
1230,6425,10000.0,10180.0,49.5
1231,6811,10000.0,9987.76,-180.24
1232,2075,10000.0,9989.57,-254.43
1233,1497,10000.0,10061.81,-80.69
1234,9101,10000.0,9890.41,-380.59
1235,7610,10000.0,10196.6,60.6
1236,3499,10000.0,9967.16,-236.84
1237,12022,10000.0,9985.41,-302.59
1238,8553,10000.0,9964.28,-241.22
1239,1995,10000.0,9971.25,-319.75
1240,6694,10000.0,9913.89,-342.61
1241,3824,10000.0,9937.21,-266.79
1242,6812,10000.0,9953.54,-333.96
1243,13386,10000.0,9925.98,-359.02
1244,5914,10000.0,10115.9,47.4
1245,7010,10000.0,9941.78,-319.22
1246,728,10000.0,9760.88,-814.12
1247,12748,10000.0,9976.95,-248.55
1248,4484,10000.0,9996.0,-133.0
1249,1530,10000.0,10000.0,0.0
1250,10737,10000.0,9914.97,-347.53
1251,6298,10000.0,10067.13,-70.87
1252,9547,10000.0,10000.0,-83.5
1253,11275,10000.0,10036.4,-133.1
1254,2421,10000.0,10014.05,-233.95
1255,3897,10000.0,9904.56,-372.94
1256,11153,10000.0,10126.12,72.62
1257,5715,10000.0,10020.01,-130.49
1258,12447,10000.0,9986.69,-187.81
1259,4296,10000.0,9017.27,-1283.73
1260,10465,10000.0,9346.95,-1366.55
1261,13687,10000.0,10124.92,114.42
1262,96,10000.0,9908.4,-182.1
1263,1681,10000.0,10027.96,-178.54
1264,7813,10000.0,10000.0,0.0
1265,9721,10000.0,10346.04,219.04
1266,1602,10000.0,9969.96,-293.54
1267,3771,10000.0,9561.52,-971.98
1268,3737,10000.0,9976.48,-159.02
1269,10802,10000.0,9987.88,-297.12
1270,11860,10000.0,10283.0,174.5
1271,8493,10000.0,9981.32,-157.18
1272,8664,10000.0,10012.67,-106.33
1273,10367,10000.0,10019.36,-96.64
1274,1241,10000.0,10250.92,176.42
1275,10035,10000.0,9728.0,-564.0
1276,7550,10000.0,9856.8,-441.2
1277,1154,10000.0,10000.0,-264.5
1278,3019,10000.0,10012.04,-103.96
1279,11907,10000.0,10041.48,-83.52
1280,7027,10000.0,10005.64,-113.36
1281,13074,10000.0,9972.39,-208.11
1282,13078,10000.0,10133.78,3.78
1283,1355,10000.0,10152.96,-90.54
1284,7649,10000.0,9960.68,-165.32
1285,3058,10000.0,9627.83,-646.17
1286,11398,10000.0,10066.54,-93.46
1287,13752,10000.0,9995.68,-208.32
1288,5271,10000.0,9906.2,-378.8
1289,6031,10000.0,10142.48,27.48
1290,1706,10000.0,9920.56,-355.44
1291,2471,10000.0,10446.54,246.04
1292,6987,10000.0,10086.75,-47.25
1293,9908,10000.0,9853.2,-442.8
1294,13900,10000.0,10119.59,7.09
1295,5087,10000.0,9973.04,-209.96
1296,4935,10000.0,9952.86,-206.14
1297,8797,10000.0,9906.0,-385.0
1298,3277,10000.0,9783.12,-514.88
1299,12335,10000.0,10070.51,-116.49
1300,2240,10000.0,10045.74,-673.76
1301,8391,10000.0,10226.2,87.7
1302,4563,10000.0,9936.92,-321.08
1303,8345,10000.0,9985.04,-302.96
1304,1186,10000.0,10000.0,-264.5
1305,11043,10000.0,9994.02,-188.98
1306,3149,10000.0,9928.88,-278.12
1307,8903,10000.0,9967.84,-242.16
1308,12827,10000.0,9965.69,-325.31
1309,4866,10000.0,11145.93,1018.43
1310,12359,10000.0,9940.15,-224.85
1311,6056,10000.0,9980.0,-272.0
1312,11464,10000.0,9659.5,-626.5
1313,9316,10000.0,10782.48,673.48
1314,13469,10000.0,8789.55,-1487.45
1315,3285,10000.0,9970.03,-308.97
1316,3634,10000.0,10124.2,-108.3
1317,5454,10000.0,9993.52,-240.48
1318,8101,10000.0,10130.58,21.58
1319,12095,10000.0,9990.66,-162.84
1320,2724,10000.0,9980.18,-193.82
1321,7329,10000.0,10161.41,-39.09
1322,3385,10000.0,9661.06,-676.94
1323,12788,10000.0,10219.83,-4.67
1324,10969,10000.0,9899.23,-401.77
1325,12606,10000.0,9973.76,-317.24
1326,4875,10000.0,10133.48,-16.02
1327,6677,10000.0,9918.73,-306.27
1328,5185,10000.0,10051.49,-99.01
1329,2999,10000.0,10056.59,-66.91
1330,4980,10000.0,10300.5,23.5
1331,8557,10000.0,10005.94,-194.06
1332,9112,10000.0,10024.29,-91.71
1333,5762,10000.0,10000.0,0.0
1334,1457,10000.0,9955.0,-282.5
1335,12199,10000.0,9914.81,-615.19
1336,3726,10000.0,10234.67,-42.33
1337,1034,10000.0,9988.06,-215.94
1338,13894,10000.0,9046.75,-1242.25
1339,13247,10000.0,10097.44,-27.56
1340,11549,10000.0,9603.23,-1138.27
1341,13246,10000.0,9956.93,-284.57
1342,2429,10000.0,9500.9,-928.6
1343,13051,10000.0,10065.6,-93.9
1344,3494,10000.0,10072.26,-66.24
1345,13856,10000.0,10000.0,0.0
1346,5073,10000.0,9936.92,-301.58
1347,11582,10000.0,10037.36,-236.14
1348,13303,10000.0,9980.0,-200.0
1349,2438,10000.0,10319.84,213.84
1350,10742,10000.0,9941.21,-312.29
1351,6408,10000.0,10040.48,-143.02
1352,11112,10000.0,9973.3,-146.7
1353,566,10000.0,10120.38,30.88
1354,9913,10000.0,10036.05,-122.45
1355,10739,10000.0,10123.91,-11.59
1356,11540,10000.0,10021.85,-157.15
1357,3430,10000.0,9968.0,-212.0
1358,857,10000.0,9919.6,-348.9
1359,11486,10000.0,10122.05,56.55
1360,7707,10000.0,10666.12,648.62
1361,11471,10000.0,9817.76,-318.24
1362,11537,10000.0,9881.1,-392.9
1363,4571,10000.0,10193.35,183.85
